cluster_id,event_count,center_lat,center_lon,avg_speed,avg_accelX,avg_accelY,top_postal,abs_count,esc_count,aeb_count,unique_dates,unique_journeys,hard_brake_nearby,brake_unique_dates,brake_unique_journeys,brake_avg_speed,score_safety_events,score_brake_nearby,score_persistence,confidence_score,n_events_matched,n_dry_warm,n_dry_cold,n_rainy,n_rainy_cold,pct_dry,pct_rainy,avg_temp_at_event,weather_independence,final_confidence
128,6,42.94758983333333,-78.84168933333332,18.453333333333333,-1.1733333333333331,-0.1683333333333333,14216,6,0,0,3,3,1372,32,815,19.68493440233236,0.0101010101010101,0.0941273326015367,0.1052631578947368,0.0633007599246261,6,2,0,4,0,0.3333333333333333,0.6666666666666666,13.08299429207244,1.0,0.0633007599246261
334,6,42.89440533333333,-78.86163783333332,79.94666666666666,-1.835,0.0266666666666666,14204,6,0,0,2,3,2182,32,1149,35.77598075160403,0.0101010101010101,0.1496981339187705,0.0526315789473684,0.0695926456488158,6,0,0,6,0,0.0,1.0,8.914153334067505,0.9060688055662931,0.06305572531922082
391,10,43.0033473,-78.64969110000001,15.456,-3.555,0.009,14032,10,0,0,5,5,159,28,29,26.716540880503143,0.0303030303030303,0.0109083424807903,0.2105263157894736,0.0685707109368571,10,0,0,10,0,0.0,1.0,5.512263455929287,0.9060688055662931,0.06212978215538966
78,6,42.94104949999999,-78.81368049999999,41.81333333333333,-1.468333333333333,-0.0016666666666666,14215,6,0,0,3,3,1559,32,889,22.06380372033355,0.0101010101010101,0.106956641053787,0.1052631578947368,0.0677910178829137,6,0,0,6,0,0.0,1.0,10.914245976141254,0.9060688055662931,0.06142332660129483
403,5,42.9546634,-78.7664186,47.67999999999999,-4.774,0.024,14226,0,0,5,2,2,2191,32,1231,44.90184847101781,0.005050505050505,0.1503155872667398,0.0526315789473684,0.067788552300403,5,0,0,5,0,0.0,1.0,8.67299090849603,0.9060688055662931,0.061421092613894335
411,4,42.832793,-78.80589825,32.31999999999999,-2.0325,-0.0425,14220,4,0,0,1,2,2807,32,1541,21.292878517990736,0.0,0.1925768386388584,0.0,0.0674018935236004,4,0,0,4,0,0.0,1.0,18.733712554671122,0.9060688055662931,0.061070753157835084
135,4,43.13016625,-79.026621,55.120000000000005,0.3825,-0.1725,14305,0,4,0,1,1,2515,33,1112,31.591992047713717,0.0,0.1725439077936333,0.0,0.0603903677277716,4,4,0,0,0,1.0,0.0,14.154381829869296,1.0,0.0603903677277716
291,4,42.91005375,-78.8664075,31.2,-1.3,-0.0725,14209,4,0,0,2,2,2212,32,1143,21.58649186256781,0.0,0.1517563117453348,0.0526315789473684,0.0662726038477092,4,0,0,4,0,0.0,1.0,14.28662821990041,0.9060688055662931,0.06004753901006199
367,4,42.9036655,-78.840136,37.12,-1.2675,0.0425,14211,4,0,0,2,2,2151,32,1088,21.920306834030683,0.0,0.1475713501646542,0.0526315789473684,0.064807867294471,4,0,0,4,0,0.0,1.0,8.251037868271442,0.9060688055662931,0.058720386910800164
273,4,42.94760225,-78.84300549999999,38.32,-1.295,0.02,14216,4,0,0,2,2,1881,32,1102,20.25301967038809,0.0,0.1290477497255762,0.0526315789473684,0.0583246071407938,4,2,0,2,0,0.5,0.5,15.189702080704519,1.0,0.0583246071407938
275,6,42.90348283333333,-78.88784166666667,34.18666666666667,-2.7516666666666665,0.0083333333333333,14201,6,0,0,3,3,1151,31,607,19.916611642050388,0.0101010101010101,0.0789654226125137,0.1052631578947368,0.057994091428468,6,2,0,4,0,0.3333333333333333,0.6666666666666666,9.723055376681364,1.0,0.057994091428468
264,4,43.082687,-79.04975574999999,16.48,-1.1749999999999998,-0.015,14303,4,0,0,2,2,2087,32,1161,21.960828941063728,0.0,0.1431805708013172,0.0526315789473684,0.0632710945173031,4,0,0,4,0,0.0,1.0,16.420941145404804,0.9060688055662931,0.05732796503616486
266,4,42.9328195,-78.84607499999998,25.92,-2.6499999999999995,-0.0124999999999999,14214,4,0,0,2,2,2019,33,1002,23.719311540366515,0.0,0.1385153677277716,0.0526315789473684,0.0616382734415621,4,0,0,4,0,0.0,1.0,11.611213853744127,0.9060688055662931,0.05584851679436474
133,6,42.91602983333333,-78.80534499999999,39.52,-3.068333333333333,0.0199999999999999,14211,6,0,0,3,3,1235,32,605,21.351117408906884,0.0101010101010101,0.0847283205268935,0.1052631578947368,0.0600111056985009,6,0,0,6,0,0.0,1.0,7.34639581673542,0.9060688055662931,0.05437419086095328
167,4,42.731391,-78.82574125,15.76,-1.2425,-0.1875,14075,4,0,0,2,2,1951,32,1014,23.758600717580727,0.0,0.1338501646542261,0.0526315789473684,0.0600054523658212,4,0,0,4,0,0.0,1.0,14.626502501933434,0.9060688055662931,0.05436906855256471
181,4,43.173623250000006,-79.02834874999999,60.96,-1.2575,-0.1425,14092,4,0,0,2,2,1920,32,977,32.31063541666666,0.0,0.1317233809001097,0.0526315789473684,0.0592610780518805,4,0,0,4,0,0.0,1.0,8.996000776086328,0.9060688055662931,0.053694614207038235
296,6,42.80459116666666,-78.66070016666666,17.493333333333336,-1.01,-0.1333333333333333,14059,6,0,0,3,3,1194,32,666,34.732068676716914,0.0101010101010101,0.0819154774972557,0.1052631578947368,0.0590266106381277,6,0,0,6,0,0.0,1.0,13.111857418985274,0.9060688055662931,0.05348217059751501
111,4,42.911256,-78.86914425,48.72,-1.8975,-8.673617379884035e-19,14209,4,0,0,2,2,1676,32,921,22.43075178997613,0.0,0.1149835345773874,0.0526315789473684,0.0534021318389277,4,2,0,2,0,0.5,0.5,12.250337718599804,1.0,0.0534021318389277
120,6,42.89960833333333,-78.87601533333333,14.026666666666667,-1.36,-0.0433333333333333,14201,6,0,0,3,3,1166,32,704,20.891955403087483,0.0101010101010101,0.0799945115257958,0.1052631578947368,0.0583542725481167,6,0,0,6,0,0.0,1.0,13.969295497695454,0.9060688055662931,0.05287298602736202
65,4,42.93727875,-78.87843525,53.19999999999999,-1.335,0.05,14216,4,0,0,2,2,1875,32,1018,21.26408533333333,0.0,0.1286361141602634,0.0526315789473684,0.0581805346929343,4,0,0,4,0,0.0,1.0,11.915725230950873,0.9060688055662931,0.05271556757643526
223,4,42.91279175,-78.81378274999999,24.56,-1.7875,-0.235,14211,4,0,0,2,2,1840,32,963,24.097217391304348,0.0,0.1262349066959385,0.0526315789473684,0.0573401120804205,4,0,0,4,0,0.0,1.0,15.846684847478349,0.9060688055662931,0.051954086863743976
175,6,42.91316966666667,-78.67222416666667,25.22666666666667,-1.3716666666666668,-0.325,14086,6,0,0,3,3,1110,32,657,25.27736036036036,0.0101010101010101,0.0761525795828759,0.1052631578947368,0.0570095963680948,6,0,0,6,0,0.0,1.0,15.784314850008135,0.9060688055662931,0.05165461688705614
318,4,43.0455385,-78.86495074999999,15.6,-1.1175000000000002,-0.0125,14120,4,0,0,2,2,1800,32,1050,22.067411111111117,0.0,0.1234906695938529,0.0526315789473684,0.0563796290946906,4,0,0,4,0,0.0,1.0,16.11064444195998,0.9060688055662931,0.05108382319209694
201,4,42.97304,-78.87867274999999,45.76,-1.36,0.0075,14217,4,0,0,2,2,1793,32,1020,24.78211377579476,0.0,0.1230104281009879,0.0526315789473684,0.0562115445721878,4,0,0,4,0,0.0,1.0,14.526019534679486,0.9060688055662931,0.050931527049558646
162,8,42.922006625,-78.493583625,32.76,-3.0525,-0.01625,14004,8,0,0,3,4,903,32,443,33.05217054263566,0.0202020202020202,0.0619511525795828,0.1052631578947368,0.0560795009573463,8,0,0,8,0,0.0,1.0,12.428893257493161,0.9060688055662931,0.05081188644917655
315,4,42.8736495,-78.85832599999999,58.720000000000006,-3.7125,-0.31,14204,4,0,0,2,2,1771,32,997,37.37492377188029,0.0,0.1215010976948408,0.0526315789473684,0.0556832789300364,4,0,0,4,0,0.0,1.0,13.74034896653606,0.9060688055662931,0.050452882030152815
305,4,42.8842245,-78.77580225,45.52,-1.805,0.0125,14227,4,0,0,2,2,1767,33,973,26.813667232597624,0.0,0.1212266739846322,0.0526315789473684,0.0555872306314634,4,0,0,4,0,0.0,1.0,12.710061221075895,0.9060688055662931,0.0503658556629881
384,4,42.91473375,-78.8646895,46.16,-2.07,-0.0199999999999999,14209,4,0,0,2,2,1764,32,962,22.310419501133783,0.0,0.1210208562019758,0.0526315789473684,0.0555151944075336,4,0,0,4,0,0.0,1.0,11.590968645213941,0.9060688055662931,0.050300585887614525
360,6,42.90225816666668,-78.67381416666666,26.453333333333337,-1.635,0.0716666666666666,14086,6,0,0,3,3,1042,32,695,19.42148752399232,0.0101010101010101,0.0714873765093304,0.1052631578947368,0.0553767752923538,6,0,0,6,0,0.0,1.0,10.767578921394659,0.9060688055662931,0.050175168645256014
33,6,43.20984116666667,-78.79785233333334,34.559999999999995,-1.7033333333333331,-0.03,14094,6,0,0,3,3,809,32,417,35.10087762669963,0.0101010101010101,0.0555021953896816,0.1052631578947368,0.0497819619004768,6,2,0,4,0,0.3333333333333333,0.6666666666666666,12.332462671220357,1.0,0.0497819619004768
172,6,43.12071516666666,-79.04365033333333,16.959999999999997,-1.0466666666666669,0.1633333333333333,14305,6,0,0,3,3,1018,32,594,22.10295677799607,0.0101010101010101,0.069840834248079,0.1052631578947368,0.0548004855009159,6,0,0,6,0,0.0,1.0,17.897966774633236,0.9060688055662931,0.04965301044226784
226,4,42.8826805,-78.80109175,16.08,-0.3675,0.0375,14206,4,0,0,2,2,1708,31,857,18.82490632318501,0.0,0.1171789242590559,0.0526315789473684,0.0541705182275117,4,0,0,4,0,0.0,1.0,10.832656070387607,0.9060688055662931,0.04908221674730863
196,6,42.976421833333326,-78.86436466666666,12.32,-0.8283333333333333,-0.0233333333333333,14223,6,0,0,3,3,991,31,601,20.47160443995964,0.0101010101010101,0.0679884742041712,0.1052631578947368,0.0541521594855481,6,0,0,6,0,0.0,1.0,15.784133074288375,0.9060688055662931,0.04906558246390598
400,4,42.8856775,-78.87564425,17.44,-1.1474999999999995,-0.0075,14202,4,0,0,2,2,1674,32,1042,15.046391875746714,0.0,0.1148463227222832,0.0526315789473684,0.0533541076896412,4,0,0,4,0,0.0,1.0,9.371942262683067,0.9060688055662931,0.04834249262640858
22,4,42.99596375,-78.69971125,21.12,-1.4074999999999998,-0.405,14221,4,0,0,2,2,1674,32,1013,23.01718637992832,0.0,0.1148463227222832,0.0526315789473684,0.0533541076896412,4,0,0,4,0,0.0,1.0,16.144025957057114,0.9060688055662931,0.04834249262640858
259,4,42.9454385,-78.8576735,49.67999999999999,-0.7975,0.0049999999999999,14216,4,0,0,2,2,1670,32,1025,20.66601796407185,0.0,0.1145718990120746,0.0526315789473684,0.0532580593910682,4,0,0,4,0,0.0,1.0,14.455047702663446,0.9060688055662931,0.048255466259243866
36,10,42.9931516,-78.78763519999998,71.10400000000001,-2.085,-0.4429999999999999,14261,8,2,0,3,4,606,32,354,39.258960396039605,0.0303030303030303,0.0415751920965971,0.1052631578947368,0.0529883188287053,10,0,0,10,0,0.0,1.0,16.400026200511494,0.9060688055662931,0.04801106275009093
250,4,42.924536,-78.77280225,48.24,-2.1725,0.0025,14225,4,0,0,2,2,1636,32,857,29.135874083129583,0.0,0.1122392974753018,0.0526315789473684,0.0524416488531977,4,0,0,4,0,0.0,1.0,13.396697169336848,0.9060688055662931,0.0475157421383438
73,6,43.051423,-78.71391766666666,19.466666666666665,-1.9433333333333327,-0.2616666666666666,14051,6,0,0,3,3,901,31,451,30.283529411764704,0.0101010101010101,0.0618139407244785,0.1052631578947368,0.0519910727676557,6,0,0,6,0,0.0,1.0,6.116252093443745,0.9060688055662931,0.04710748920270003
97,7,43.17650642857143,-78.8552382857143,29.98857142857143,-4.72,-0.0914285714285714,14132,4,0,3,2,2,1348,32,605,30.50661721068249,0.0151515151515151,0.0924807903402854,0.0526315789473684,0.051586777416548,7,0,0,7,0,0.0,1.0,17.990096023578612,0.9060688055662931,0.04674116979682587
362,4,42.9599705,-78.78397575,19.2,-1.4774999999999998,-0.2675,14226,4,0,0,2,2,1565,32,765,26.194127795527155,0.0,0.1073682766190999,0.0526315789473684,0.050736791553527,4,0,0,4,0,0.0,1.0,13.526690096830436,0.9060688055662931,0.0459710241211702
358,6,42.83870266666667,-78.80769983333333,33.81333333333333,-3.6766666666666654,-0.0616666666666666,14220,6,0,0,3,3,812,32,485,20.73539408866995,0.0101010101010101,0.055708013172338,0.1052631578947368,0.0498539981244065,6,0,0,6,0,0.0,1.0,12.015767077691756,0.9060688055662931,0.045171152533285214
2,6,42.95328866666667,-78.85179516666666,22.986666666666668,-1.4266666666666667,0.0533333333333333,14216,6,0,0,3,3,597,32,357,21.101574539363483,0.0101010101010101,0.0409577387486278,0.1052631578947368,0.044691402076108,6,2,0,4,0,0.3333333333333333,0.6666666666666666,10.123983687865381,1.0,0.044691402076108
