hour_key,wiper_on,wiper_off,wiper_total,rain_ratio,is_rainy,avg_temp,min_temp,max_temp,is_cold,is_freezing
2022-10-10 01,100,89,217,0.4608294930875576,True,11.811058545239502,9.5,23.0,False,False
2022-10-10 02,38,33,85,0.4470588235294118,True,10.617161716171617,9.0,19.5,False,False
2022-10-10 03,9,7,28,0.32142857142857145,True,10.994135802469136,8.5,18.0,False,False
2022-10-10 04,46,39,127,0.36220472440944884,True,10.127770534550196,6.5,23.0,False,False
2022-10-10 05,139,104,310,0.4483870967741935,True,9.994093406593407,4.0,20.0,False,False
2022-10-10 06,218,174,585,0.37264957264957266,True,9.96758459222922,5.5,19.0,False,False
2022-10-10 07,356,269,1009,0.3528245787908821,True,9.773603579175704,4.5,20.0,False,False
2022-10-10 08,305,178,722,0.4224376731301939,True,10.305199238631191,5.0,24.0,False,False
2022-10-10 09,242,107,483,0.5010351966873706,True,11.448670185242678,6.0,31.5,False,False
2022-10-10 10,208,73,354,0.5875706214689266,True,12.4140589720861,8.5,27.0,False,False
2022-10-10 11,178,27,268,0.664179104477612,True,13.409085884823698,9.5,36.0,False,False
2022-10-10 12,186,18,259,0.7181467181467182,True,14.443089537725683,10.0,42.0,False,False
2022-10-10 13,167,13,231,0.7229437229437229,True,15.263086948275395,10.0,33.5,False,False
2022-10-10 14,176,11,240,0.7333333333333333,True,15.790248710070149,11.0,31.0,False,False
2022-10-10 15,193,12,274,0.7043795620437956,True,15.993299481756791,11.0,44.0,False,False
2022-10-10 16,207,15,289,0.7162629757785467,True,15.753967123287671,9.5,30.0,False,False
2022-10-10 17,214,17,284,0.7535211267605634,True,15.144879257810723,10.5,31.0,False,False
2022-10-10 18,157,20,219,0.7168949771689498,True,13.815817497337752,7.5,39.0,False,False
2022-10-10 19,106,14,170,0.6235294117647059,True,11.873603153317891,5.5,37.5,False,False
2022-10-10 20,64,12,112,0.5714285714285714,True,10.602385834109972,4.0,30.0,False,False
2022-10-10 21,46,8,66,0.696969696969697,True,10.092773637793123,3.0,24.5,False,False
2022-10-10 22,28,21,70,0.4,True,9.632837072761586,3.0,21.0,False,False
2022-10-10 23,31,20,71,0.43661971830985913,True,8.845433639947437,4.5,17.5,False,False
2022-10-11 00,6,6,21,0.2857142857142857,False,8.289364118092355,3.0,17.5,False,False
2022-10-11 01,5,3,8,0.625,True,7.368042226487524,2.5,12.5,False,False
2022-10-11 02,0,0,4,0.0,False,6.879061371841155,1.5,14.0,False,False
2022-10-11 03,8,7,15,0.5333333333333333,True,7.221162377994676,3.5,18.0,False,False
2022-10-11 04,22,19,65,0.3384615384615385,True,6.345954073264079,2.5,16.5,False,False
2022-10-11 05,51,35,146,0.3493150684931507,True,7.229789402173913,1.5,20.0,False,False
2022-10-11 06,222,166,606,0.36633663366336633,True,7.919208588104502,0.5,20.0,False,False
2022-10-11 07,474,317,1344,0.35267857142857145,True,8.497863298451632,0.5,19.5,False,False
2022-10-11 08,422,261,1001,0.42157842157842157,True,10.258185650078014,1.5,25.0,False,False
2022-10-11 09,150,47,264,0.5681818181818182,True,14.105103912558386,3.5,28.0,False,False
2022-10-11 10,135,12,174,0.7758620689655172,True,17.62248956703182,7.0,36.0,False,False
2022-10-11 11,156,11,199,0.7839195979899497,True,19.60177544839593,7.0,34.0,False,False
2022-10-11 12,173,13,208,0.8317307692307693,True,20.608606813077117,11.5,42.0,False,False
2022-10-11 13,156,13,193,0.8082901554404145,True,21.306790803057137,12.5,36.0,False,False
2022-10-11 14,152,12,187,0.8128342245989305,True,21.789617239980164,14.0,37.5,False,False
2022-10-11 15,194,6,235,0.825531914893617,True,21.619954220314735,14.0,37.5,False,False
2022-10-11 16,212,15,280,0.7571428571428571,True,21.321419438508045,13.5,34.5,False,False
2022-10-11 17,204,17,271,0.7527675276752768,True,20.772490484706747,13.5,37.0,False,False
2022-10-11 18,187,18,261,0.7164750957854407,True,19.01851436709612,10.0,36.5,False,False
2022-10-11 19,121,7,165,0.7333333333333333,True,16.699904731660844,7.5,32.0,False,False
2022-10-11 20,66,3,83,0.7951807228915663,True,15.387746129447603,7.5,34.0,False,False
2022-10-11 21,45,9,65,0.6923076923076923,True,14.503172279160566,6.0,25.5,False,False
2022-10-11 22,29,2,35,0.8285714285714286,True,15.107699323554002,7.0,30.0,False,False
2022-10-11 23,8,2,11,0.7272727272727273,True,14.208358848744641,4.5,29.0,False,False
2022-10-12 00,1,0,1,1.0,True,12.509080590238366,4.5,21.0,False,False
2022-10-12 01,3,2,5,0.6,True,12.741847826086957,6.0,32.0,False,False
2022-10-12 02,3,3,8,0.375,True,11.260344827586207,4.5,31.5,False,False
2022-10-12 03,1,1,3,0.3333333333333333,True,12.19762103505843,3.0,18.5,False,False
2022-10-12 04,10,5,16,0.625,True,12.906543346217559,2.5,19.5,False,False
2022-10-12 05,28,5,42,0.6666666666666666,True,13.282477341389727,1.0,21.5,False,False
2022-10-12 06,107,34,180,0.5944444444444444,True,13.258797220374067,1.5,24.0,False,False
2022-10-12 07,166,12,213,0.7793427230046949,True,13.49508564487742,2.0,33.5,False,False
2022-10-12 08,153,16,210,0.7285714285714285,True,14.711872016635947,2.5,26.0,False,False
2022-10-12 09,143,15,173,0.8265895953757225,True,15.718016277848623,6.5,30.5,False,False
2022-10-12 10,119,4,141,0.8439716312056738,True,17.402178909625817,8.5,29.5,False,False
2022-10-12 11,128,5,145,0.8827586206896552,True,18.9679797555316,11.0,35.0,False,False
2022-10-12 12,158,7,188,0.8404255319148937,True,20.584243850064738,13.0,39.0,False,False
2022-10-12 13,111,4,140,0.7928571428571428,True,21.795252558372304,14.5,46.0,False,False
2022-10-12 14,148,4,179,0.8268156424581006,True,21.770870742692296,15.5,42.0,False,False
2022-10-12 15,195,10,238,0.819327731092437,True,21.81697711426838,15.0,43.5,False,False
2022-10-12 16,218,9,272,0.8014705882352942,True,22.018240783820026,15.5,48.0,False,False
2022-10-12 17,235,20,306,0.7679738562091504,True,21.757852952851408,15.0,41.5,False,False
2022-10-12 18,188,9,227,0.8281938325991189,True,21.312096438242033,15.5,39.0,False,False
2022-10-12 19,264,116,411,0.6423357664233577,True,20.845494879349047,16.0,41.5,False,False
2022-10-12 20,240,143,424,0.5660377358490566,True,20.471291577455446,15.0,40.5,False,False
2022-10-12 21,141,76,238,0.592436974789916,True,19.895221827662155,11.0,38.0,False,False
2022-10-12 22,114,93,216,0.5277777777777778,True,19.426059979317476,15.0,33.0,False,False
2022-10-12 23,111,82,207,0.5362318840579711,True,19.089666666666666,14.0,31.0,False,False
2022-10-13 00,70,60,146,0.4794520547945205,True,18.52053249097473,14.5,23.0,False,False
2022-10-13 01,84,75,188,0.44680851063829785,True,17.21635802469136,12.0,25.5,False,False
2022-10-13 02,40,34,99,0.40404040404040403,True,15.181616341030196,12.5,18.5,False,False
2022-10-13 03,177,172,357,0.4957983193277311,True,14.909133055169217,13.5,27.5,False,False
2022-10-13 04,270,246,554,0.48736462093862815,True,14.403705509507557,13.0,19.5,False,False
2022-10-13 05,598,550,1304,0.45858895705521474,True,14.421419662093207,12.0,21.0,False,False
2022-10-13 06,2995,2793,6360,0.47091194968553457,True,14.621650253655625,12.5,22.5,False,False
2022-10-13 07,8639,8136,18762,0.4604519774011299,True,14.782606848901306,12.0,23.0,False,False
2022-10-13 08,5861,5381,12969,0.45192381833603207,True,15.051111019964521,10.5,25.5,False,False
2022-10-13 09,3487,3157,7567,0.4608167041099511,True,14.597106395857152,8.0,30.0,False,False
2022-10-13 10,3515,3208,7517,0.4676067580151656,True,12.743186271599074,8.0,32.5,False,False
2022-10-13 11,4068,3725,8706,0.4672639558924879,True,11.172772120464659,7.5,24.5,False,False
2022-10-13 12,1176,892,2493,0.4717208182912154,True,11.61820713776799,8.0,35.0,False,False
2022-10-13 13,419,234,804,0.5211442786069652,True,12.602946871484685,9.0,38.0,False,False
2022-10-13 14,786,552,1543,0.509397278029812,True,13.584370367042544,9.5,33.0,False,False
2022-10-13 15,1291,931,2537,0.5088687426093812,True,13.992072123018032,9.0,38.5,False,False
2022-10-13 16,4208,3674,8905,0.4725435148792813,True,12.72393970037135,8.0,31.0,False,False
2022-10-13 17,1776,1389,3872,0.45867768595041325,True,12.944903398910865,8.0,29.0,False,False
2022-10-13 18,355,86,569,0.6239015817223199,True,12.750325379609544,6.5,28.5,False,False
2022-10-13 19,246,50,349,0.7048710601719198,True,12.03013771402885,4.5,26.5,False,False
2022-10-13 20,141,29,200,0.705,True,11.441331575477918,3.5,29.0,False,False
2022-10-13 21,478,380,968,0.493801652892562,True,10.810816301653732,2.5,21.0,False,False
2022-10-13 22,175,138,388,0.45103092783505155,True,10.909192445677926,3.0,24.5,False,False
2022-10-13 23,49,37,109,0.44954128440366975,True,10.297539842178555,3.5,19.5,False,False
2022-10-14 00,12,1,17,0.7058823529411765,True,9.349305555555556,1.5,17.5,False,False
2022-10-14 01,7,4,13,0.5384615384615384,True,8.189711934156378,1.5,13.5,False,False
2022-10-14 02,11,6,19,0.5789473684210527,True,7.977692307692307,5.0,15.0,False,False
2022-10-14 03,22,14,37,0.5945945945945946,True,6.780134397312054,3.0,18.0,False,False
2022-10-14 04,33,26,75,0.44,True,5.863189513926816,1.0,18.0,False,False
2022-10-14 05,114,77,252,0.4523809523809524,True,5.82009220542511,0.5,22.5,False,False
2022-10-14 06,321,237,799,0.40175219023779724,True,5.905276691293641,-0.5,22.5,False,False
2022-10-14 07,642,440,1697,0.3783146729522687,True,6.116817440130537,-0.5,19.0,False,False
2022-10-14 08,454,265,1011,0.44906033630069236,True,7.351674839504418,0.5,21.0,False,False
2022-10-14 09,235,67,441,0.5328798185941043,True,9.95347216094591,1.5,26.5,False,False
2022-10-14 10,193,51,298,0.6476510067114094,True,12.148374613003096,3.5,36.0,False,False
2022-10-14 11,227,20,282,0.8049645390070922,True,13.91340844353209,3.0,38.0,False,False
2022-10-14 12,240,8,301,0.7973421926910299,True,14.85196690179056,8.5,41.5,False,False
2022-10-14 13,210,13,263,0.7984790874524715,True,15.292151373618404,9.0,39.5,False,False
2022-10-14 14,231,11,288,0.8020833333333334,True,15.756920055889129,9.0,33.0,False,False
2022-10-14 15,298,13,351,0.8490028490028491,True,15.891487191331294,8.5,44.5,False,False
2022-10-14 16,315,25,381,0.8267716535433071,True,15.678193988313094,10.0,32.5,False,False
2022-10-14 17,278,11,332,0.8373493975903614,True,14.93425508476305,9.0,33.5,False,False
2022-10-14 18,259,10,306,0.8464052287581699,True,12.844708769342267,6.5,34.0,False,False
2022-10-14 19,148,6,192,0.7708333333333334,True,11.177808368228428,4.5,29.5,False,False
2022-10-14 20,104,4,137,0.7591240875912408,True,11.24217880709018,3.0,23.5,False,False
2022-10-14 21,96,5,119,0.8067226890756303,True,10.589651494714388,3.0,22.5,False,False
2022-10-14 22,52,2,65,0.8,True,9.756169287814858,1.5,24.5,False,False
2022-10-14 23,31,4,45,0.6888888888888889,True,9.725383955718407,4.0,26.5,False,False
2022-10-15 00,17,4,22,0.7727272727272727,True,9.87864406779661,2.5,20.5,False,False
2022-10-15 01,13,3,26,0.5,True,9.712428497139886,2.0,17.5,False,False
2022-10-15 02,5,4,15,0.3333333333333333,True,8.75673249551167,1.5,21.0,False,False
2022-10-15 03,3,0,6,0.5,True,9.087980173482032,4.0,15.5,False,False
2022-10-15 04,3,0,3,1.0,True,9.716007714561234,5.5,15.0,False,False
2022-10-15 05,12,1,16,0.75,True,10.864994882292732,1.0,18.5,False,False
2022-10-15 06,27,3,33,0.8181818181818182,True,12.14963974620927,1.5,20.5,False,False
2022-10-15 07,134,77,233,0.575107296137339,True,12.728944092936418,4.0,20.5,False,False
2022-10-15 08,733,529,1362,0.5381791483113069,True,13.34633820618606,4.0,31.5,False,False
2022-10-15 09,2687,2270,5544,0.4846681096681097,True,12.165352984042475,6.5,32.5,False,False
2022-10-15 10,1282,975,2894,0.4429854872149274,True,11.963411666773387,7.5,27.5,False,False
2022-10-15 11,637,332,1118,0.5697674418604651,True,12.784194979465443,8.0,30.0,False,False
2022-10-15 12,3099,2697,6515,0.47567152724481965,True,11.365041699761715,7.5,35.0,False,False
2022-10-15 13,636,328,1119,0.5683646112600537,True,12.404502399668536,8.5,35.0,False,False
2022-10-15 14,312,32,387,0.8062015503875969,True,12.831229733100523,8.0,29.0,False,False
2022-10-15 15,303,34,421,0.7197149643705463,True,13.190445303569364,8.5,34.5,False,False
2022-10-15 16,268,25,365,0.7342465753424657,True,12.614659956900184,7.5,33.5,False,False
2022-10-15 17,260,29,364,0.7142857142857143,True,11.958800015830926,7.0,38.0,False,False
2022-10-15 18,203,11,253,0.8023715415019763,True,11.525779706577712,6.5,30.0,False,False
2022-10-15 19,173,8,208,0.8317307692307693,True,10.713832853025936,3.5,25.0,False,False
2022-10-15 20,123,1,146,0.8424657534246576,True,10.25783957280009,1.0,22.0,False,False
2022-10-15 21,86,7,138,0.6231884057971014,True,9.407933598126082,1.0,19.5,False,False
2022-10-15 22,72,9,93,0.7741935483870968,True,8.185105865174009,0.5,19.0,False,False
2022-10-15 23,55,6,77,0.7142857142857143,True,7.662232591964123,0.0,18.0,False,False
2022-10-16 00,20,5,27,0.7407407407407407,True,8.766192733017377,1.0,22.5,False,False
2022-10-16 01,5,0,6,0.8333333333333334,True,9.486172566371682,1.5,18.5,False,False
2022-10-16 02,20,2,32,0.625,True,9.83472133247918,-0.5,19.5,False,False
2022-10-16 03,9,0,12,0.75,True,9.101782363977486,-0.5,21.0,False,False
2022-10-16 04,3,1,5,0.6,True,7.963360473723168,4.0,16.0,False,False
2022-10-16 05,15,3,21,0.7142857142857143,True,6.99614861803353,0.0,17.5,False,False
2022-10-16 06,33,13,60,0.55,True,6.315777342399447,-1.5,20.5,False,False
2022-10-16 07,66,25,134,0.4925373134328358,True,6.438841050254093,-1.0,18.0,False,False
2022-10-16 08,136,23,192,0.7083333333333334,True,7.359390271408165,-1.0,19.0,False,False
2022-10-16 09,178,12,227,0.7841409691629956,True,9.288059335540026,0.5,22.0,False,False
2022-10-16 10,242,24,309,0.7831715210355987,True,11.766094385277608,2.5,30.5,False,False
2022-10-16 11,262,27,340,0.7705882352941177,True,13.720539799305387,6.0,36.5,False,False
2022-10-16 12,259,21,332,0.7801204819277109,True,14.986182390013775,6.0,71.5,False,False
2022-10-16 13,256,19,320,0.8,True,15.4474930362117,9.0,38.0,False,False
2022-10-16 14,257,18,331,0.7764350453172205,True,16.35406960811181,10.0,39.5,False,False
2022-10-16 15,229,6,293,0.7815699658703071,True,16.663720649261965,11.5,31.5,False,False
2022-10-16 16,177,11,227,0.7797356828193832,True,16.56177198539211,9.5,34.0,False,False
2022-10-16 17,122,11,168,0.7261904761904762,True,15.675718437197288,9.5,30.5,False,False
2022-10-16 18,99,4,126,0.7857142857142857,True,14.160334082065235,9.0,26.0,False,False
2022-10-16 19,99,3,126,0.7857142857142857,True,13.310169491525423,6.0,26.0,False,False
2022-10-16 20,105,15,141,0.7446808510638298,True,12.691146562425715,3.5,46.5,False,False
2022-10-16 21,52,29,93,0.5591397849462365,True,12.367864314400459,5.5,29.5,False,False
2022-10-16 22,75,67,150,0.5,True,12.105954238169527,6.0,21.0,False,False
2022-10-16 23,89,73,167,0.5329341317365269,True,12.092906786590351,5.0,21.0,False,False
2022-10-17 00,100,87,238,0.42016806722689076,True,11.248879696656326,7.5,19.5,False,False
2022-10-17 01,76,69,167,0.4550898203592814,True,10.468231389284021,7.0,19.5,False,False
2022-10-17 02,15,13,34,0.4411764705882353,True,10.097329585382994,4.0,19.5,False,False
2022-10-17 03,8,5,19,0.42105263157894735,True,9.84153846153846,7.5,14.0,False,False
2022-10-17 04,52,45,131,0.3969465648854962,True,9.783854166666666,6.5,17.5,False,False
2022-10-17 05,232,187,536,0.43283582089552236,True,10.065714974099507,5.5,18.0,False,False
2022-10-17 06,1673,1505,3693,0.4530192255618738,True,9.858736185504101,6.5,23.0,False,False
2022-10-17 07,4868,4402,10886,0.4471798640455631,True,9.386041452096329,6.0,21.0,False,False
2022-10-17 08,5565,5161,12305,0.45225518082080457,True,8.402398438645774,6.0,18.5,False,False
2022-10-17 09,1722,1466,3959,0.4349583228087901,True,8.672572848256072,6.0,20.0,False,False
2022-10-17 10,526,387,1232,0.42694805194805197,True,10.127051474374761,6.5,29.0,False,False
2022-10-17 11,411,195,744,0.5524193548387096,True,10.912082593966769,6.5,34.5,False,False
2022-10-17 12,472,185,801,0.5892634207240949,True,10.876251249057729,6.5,29.5,False,False
2022-10-17 13,944,676,1903,0.49605885444035736,True,10.238921451665888,5.0,31.5,False,False
2022-10-17 14,3502,3125,7327,0.4779582366589327,True,8.004943187204594,3.0,26.5,False,False
2022-10-17 15,4699,4226,10245,0.45866276232308445,True,7.111576848391206,3.0,28.0,False,False
2022-10-17 16,4076,3554,9113,0.4472731263030835,True,7.121182380285334,3.5,22.5,False,False
2022-10-17 17,5547,5002,12246,0.4529642332190103,True,6.2611938267236456,2.0,25.5,False,False
2022-10-17 18,4695,4288,10041,0.46758291006871827,True,5.4479590837216465,2.0,18.5,False,False
2022-10-17 19,4862,4658,10262,0.47378678620152015,True,4.712474592620664,1.5,22.5,True,False
2022-10-17 20,1787,1646,3801,0.4701394369902657,True,4.510002778549597,1.5,17.5,True,False
2022-10-17 21,464,405,1034,0.44874274661508706,True,4.475555694305695,2.0,25.0,True,False
2022-10-17 22,148,117,310,0.4774193548387097,True,4.676612209802236,1.5,16.0,True,False
2022-10-17 23,180,160,402,0.44776119402985076,True,4.762701233535438,1.0,10.0,True,False
2022-10-18 00,40,31,79,0.5063291139240507,True,4.898858075040783,2.0,12.0,True,False
2022-10-18 01,75,69,146,0.5136986301369864,True,4.49581589958159,2.5,11.0,True,False
2022-10-18 02,12,8,30,0.4,True,4.279494382022472,3.0,7.0,True,False
2022-10-18 03,17,7,37,0.4594594594594595,True,4.579615648592999,3.0,13.0,True,False
2022-10-18 04,83,69,199,0.41708542713567837,True,4.369033412887828,0.5,10.5,True,False
2022-10-18 05,167,124,388,0.43041237113402064,True,4.617879466918269,0.0,17.0,True,False
2022-10-18 06,1076,905,2355,0.45690021231422506,True,4.426757780872494,-0.5,17.0,True,False
2022-10-18 07,1927,1623,4456,0.43245062836624776,True,5.188446825684639,-0.5,19.5,False,False
2022-10-18 08,1241,1006,2762,0.4493120926864591,True,5.825418010603196,-0.5,20.5,False,False
2022-10-18 09,842,641,1700,0.49529411764705883,True,6.442500392958189,0.0,17.0,False,False
2022-10-18 10,774,574,1601,0.4834478450968145,True,7.137598088641445,1.0,31.5,False,False
2022-10-18 11,1101,833,2289,0.48099606815203144,True,7.281900588644612,1.0,32.0,False,False
2022-10-18 12,1728,1394,3611,0.47853780116311273,True,7.263761131823584,2.5,29.5,False,False
2022-10-18 13,2801,2481,5936,0.471866576819407,True,6.9736672665136785,1.5,23.5,False,False
2022-10-18 14,4644,4275,9863,0.4708506539592416,True,6.217055971793742,2.0,23.0,False,False
2022-10-18 15,7750,7285,16350,0.4740061162079511,True,5.928297634551618,2.5,22.0,False,False
2022-10-18 16,9108,8561,19367,0.4702845045696287,True,5.52998769461238,2.0,24.5,False,False
2022-10-18 17,9944,9448,21260,0.46773283160865475,True,5.1308618226227445,1.0,23.5,False,False
2022-10-18 18,5490,5110,11759,0.46687643507100945,True,4.907996269514782,1.0,18.5,True,False
2022-10-18 19,3195,2939,6847,0.4666277201694173,True,4.647366662955127,2.0,17.5,True,False
2022-10-18 20,1624,1493,3489,0.4654628833476641,True,4.62862784429261,1.0,20.5,True,False
2022-10-18 21,777,707,1638,0.47435897435897434,True,4.619512833944474,1.5,21.0,True,False
2022-10-18 22,234,209,526,0.4448669201520912,True,4.72664462029054,1.5,15.5,True,False
2022-10-18 23,142,124,302,0.47019867549668876,True,4.68969279838845,1.0,10.0,True,False
2022-10-19 00,27,18,51,0.5294117647058824,True,4.490263157894737,2.0,10.5,True,False
2022-10-19 01,9,4,20,0.45,True,5.31468023255814,3.5,9.5,False,False
2022-10-19 02,14,10,31,0.45161290322580644,True,4.8909722222222225,3.5,9.5,True,False
2022-10-19 03,14,10,27,0.5185185185185185,True,5.1139369277721265,2.5,12.0,False,False
2022-10-19 04,143,128,288,0.4965277777777778,True,4.437594363361852,1.5,13.5,True,False
2022-10-19 05,435,389,912,0.4769736842105263,True,4.302069857697283,0.5,15.0,True,False
2022-10-19 06,1241,1063,2637,0.4706105422828972,True,4.103338380814875,-0.5,17.0,True,False
2022-10-19 07,3631,3241,8221,0.44167376231601996,True,3.9186036858708286,-0.5,17.0,True,False
2022-10-19 08,2195,1858,4846,0.4529508873297565,True,4.284602076124568,0.0,18.5,True,False
2022-10-19 09,1496,1213,3165,0.47266982622432857,True,4.698029946254921,0.0,19.0,True,False
2022-10-19 10,492,323,987,0.49848024316109424,True,6.364357151464032,-1.0,25.0,False,False
2022-10-19 11,748,500,1445,0.5176470588235295,True,7.282828282828283,-1.0,26.0,False,False
2022-10-19 12,1722,1422,3633,0.47398843930635837,True,6.50514447970603,-0.5,22.5,False,False
2022-10-19 13,2814,2462,5965,0.47175188600167645,True,6.151711245326431,1.0,24.5,False,False
2022-10-19 14,2756,2386,5778,0.476981654551748,True,6.734996238985601,1.0,24.0,False,False
2022-10-19 15,5701,5188,12266,0.46478069460296756,True,6.095518704280079,2.0,21.0,False,False
2022-10-19 16,3762,3292,8214,0.4579985390796202,True,6.401608075055671,1.0,19.5,False,False
2022-10-19 17,3635,3147,7675,0.4736156351791531,True,6.439784636092684,0.0,21.0,False,False
2022-10-19 18,3982,3554,8364,0.4760879961740794,True,5.663720818803737,0.0,26.5,False,False
2022-10-19 19,2692,2399,5660,0.4756183745583039,True,4.9943071926431415,0.0,23.0,True,False
2022-10-19 20,1164,988,2428,0.4794069192751236,True,5.141976091574976,-0.5,16.5,False,False
2022-10-19 21,957,854,2032,0.47096456692913385,True,4.984962592280632,0.0,17.0,True,False
2022-10-19 22,155,123,395,0.3924050632911392,True,5.2541612118945205,1.0,16.5,False,False
2022-10-19 23,41,19,87,0.47126436781609193,True,5.314599686028258,0.5,21.5,False,False
2022-10-20 00,63,52,125,0.504,True,4.95593931568754,2.5,14.5,True,False
2022-10-20 01,27,25,56,0.48214285714285715,True,5.663667041619798,3.5,11.5,False,False
2022-10-20 02,15,9,39,0.38461538461538464,True,4.827425373134329,1.5,21.0,True,False
2022-10-20 03,24,16,44,0.5454545454545454,True,4.593602517042475,2.0,15.5,True,False
2022-10-20 04,31,20,89,0.34831460674157305,True,4.714970501474927,2.0,18.5,True,False
2022-10-20 05,136,99,333,0.4084084084084084,True,4.365866957470011,-0.5,14.5,True,False
2022-10-20 06,494,322,978,0.5051124744376279,True,4.355377528539956,-1.0,15.5,True,False
2022-10-20 07,2779,2361,5981,0.4646380203979268,True,4.271143015691229,-0.5,18.0,True,False
2022-10-20 08,1234,921,2667,0.46269216347956504,True,4.654814011357111,0.0,17.0,True,False
2022-10-20 09,1186,901,2318,0.5116479723899914,True,5.028137063716321,0.0,20.0,False,False
2022-10-20 10,1684,1439,3608,0.46674057649667405,True,4.965156794425087,1.5,23.0,True,False
2022-10-20 11,890,608,1828,0.486870897155361,True,6.244260584376863,2.0,19.5,False,False
2022-10-20 12,2469,2051,5022,0.491636798088411,True,6.151854973388897,3.0,27.0,False,False
2022-10-20 13,1576,1233,3199,0.4926539543607377,True,6.643339551038785,2.5,22.0,False,False
2022-10-20 14,1690,1323,3376,0.5005924170616114,True,6.81239287788433,2.5,25.0,False,False
2022-10-20 15,1080,670,2056,0.5252918287937743,True,7.228128492921013,3.0,28.5,False,False
2022-10-20 16,1449,984,2806,0.5163934426229508,True,7.554248125965269,3.0,28.5,False,False
2022-10-20 17,3247,2817,6561,0.4948940710257583,True,6.695807689793326,1.5,25.0,False,False
2022-10-20 18,2905,2568,5986,0.4852990310725025,True,5.758959322349437,2.0,34.5,False,False
2022-10-20 19,1241,1015,2524,0.4916798732171157,True,5.796572084014968,2.0,26.5,False,False
2022-10-20 20,336,193,674,0.49851632047477745,True,5.924218088368425,2.5,27.0,False,False
2022-10-20 21,320,239,617,0.5186385737439222,True,5.815440785337782,3.0,17.5,False,False
2022-10-20 22,79,50,159,0.4968553459119497,True,5.8793254703187445,0.0,15.0,False,False
2022-10-20 23,25,9,57,0.43859649122807015,True,5.101949708454811,-1.0,20.5,False,False
2022-10-21 00,8,3,19,0.42105263157894735,True,3.8625366568914954,0.0,16.0,True,False
2022-10-21 01,15,8,35,0.42857142857142855,True,3.397334089619966,0.0,10.5,True,False
2022-10-21 02,13,9,24,0.5416666666666666,True,2.2607209446861405,-2.0,17.0,True,False
2022-10-21 03,1,0,11,0.09090909090909091,False,1.5440122824974412,-2.0,12.5,True,False
2022-10-21 04,26,19,58,0.4482758620689655,True,2.2387992831541217,-3.0,11.5,True,False
2022-10-21 05,82,52,164,0.5,True,3.3336391869000566,-3.5,18.5,True,False
2022-10-21 06,202,121,449,0.44988864142538976,True,4.037284192481939,-4.0,16.0,True,False
2022-10-21 07,523,321,1274,0.41051805337519626,True,4.064670519281332,-4.5,19.5,True,False
2022-10-21 08,372,140,718,0.5181058495821727,True,5.611729910422815,-2.5,44.0,False,False
2022-10-21 09,253,46,400,0.6325,True,8.593042475494906,-2.0,44.0,False,False
2022-10-21 10,226,18,287,0.7874564459930313,True,11.520116012463502,2.0,29.5,False,False
2022-10-21 11,260,16,324,0.8024691358024691,True,14.259532129516465,4.5,30.5,False,False
2022-10-21 12,287,25,375,0.7653333333333333,True,16.295288095550596,7.5,39.5,False,False
2022-10-21 13,274,24,348,0.7873563218390804,True,18.0520201588793,8.5,34.5,False,False
2022-10-21 14,293,29,397,0.7380352644836272,True,19.06794508741689,10.0,39.0,False,False
2022-10-21 15,350,28,470,0.7446808510638298,True,19.550433010697912,9.5,38.0,False,False
2022-10-21 16,363,28,470,0.7723404255319148,True,19.51909056106172,10.5,37.5,False,False
2022-10-21 17,315,37,436,0.7224770642201835,True,18.702663927320643,10.5,40.0,False,False
2022-10-21 18,282,10,347,0.8126801152737753,True,17.12366231371588,8.5,39.5,False,False
2022-10-21 19,173,7,232,0.7456896551724138,True,15.787893474012044,6.0,41.0,False,False
2022-10-21 20,152,8,195,0.7794871794871795,True,15.3424655856562,5.0,29.5,False,False
2022-10-21 21,97,4,116,0.8362068965517241,True,14.824140368128322,3.5,32.5,False,False
2022-10-21 22,52,2,65,0.8,True,14.595732959382982,4.5,25.5,False,False
2022-10-21 23,34,5,46,0.7391304347826086,True,14.302740768937952,4.0,35.5,False,False
2022-10-22 00,12,0,20,0.6,True,13.960056127221703,6.0,35.0,False,False
2022-10-22 01,7,0,15,0.4666666666666667,True,13.682586206896552,9.0,22.5,False,False
2022-10-22 02,7,0,11,0.6363636363636364,True,13.807279029462737,2.0,22.0,False,False
2022-10-22 03,5,0,7,0.7142857142857143,True,13.442179884802835,-0.5,23.0,False,False
2022-10-22 04,6,1,7,0.8571428571428571,True,13.758921933085501,1.5,27.5,False,False
2022-10-22 05,8,0,14,0.5714285714285714,True,12.439918776875299,-0.5,28.0,False,False
2022-10-22 06,28,3,39,0.717948717948718,True,12.196595528455285,0.0,22.0,False,False
2022-10-22 07,98,12,130,0.7538461538461538,True,12.049483497102544,1.0,21.5,False,False
2022-10-22 08,165,13,226,0.7300884955752213,True,12.92253095741468,-1.5,24.0,False,False
2022-10-22 09,261,30,348,0.75,True,15.167477391066045,3.0,30.5,False,False
2022-10-22 10,287,16,366,0.7841530054644809,True,17.752770144490736,6.0,41.0,False,False
2022-10-22 11,293,18,371,0.7897574123989218,True,20.032904942535243,8.0,43.5,False,False
2022-10-22 12,316,24,394,0.8020304568527918,True,21.77038683529262,11.0,45.0,False,False
2022-10-22 13,272,18,342,0.7953216374269005,True,22.877751297592724,13.0,42.0,False,False
