cluster_id,event_count,center_lat,center_lon,avg_speed,avg_accelX,top_postal,abs_count,esc_count,aeb_count,unique_dates,unique_journeys
98,4,42.768395,-78.6114965,18.880000000000003,-2.2575000000000003,14052,4,0,0,2,2
27,4,42.8982125,-78.83664375000001,31.92,-2.1325,14212,4,0,0,2,2
407,4,42.437470499999996,-79.3425415,16.32,-0.6325000000000001,14063,4,0,0,2,2
992,4,42.673711499999996,-78.87651525,38.88,-2.3525,14057,4,0,0,2,2
931,4,43.013977999999994,-78.71343625,11.200000000000001,-0.5,14051,4,0,0,2,2
1057,4,43.021936249999996,-78.93815599999999,12.72,-1.4075,14072,4,0,0,2,2
606,4,42.82242325,-78.60581149999999,41.28,-2.655,14059,2,2,0,1,1
641,4,42.78107625,-78.64632025,25.36,-2.0175,14052,4,0,0,2,2
972,4,42.761062249999995,-78.617666,19.84,-0.3999999999999999,14052,2,2,0,1,1
487,4,42.90624775,-78.90006675000001,21.36,-3.025,14213,4,0,0,2,2
644,4,42.88331875,-78.696815,24.88,-1.6324999999999998,14043,4,0,0,2,2
645,4,42.99682525,-78.953923,16.0,-0.81,14072,4,0,0,2,2
602,4,42.987859,-78.63793849999999,61.2,-3.4,14031,4,0,0,2,2
926,4,42.87701324999999,-78.78472275,38.0,-1.6975,14206,4,0,0,2,2
998,4,42.907519,-78.757016,16.8,-0.785,14225,2,2,0,1,1
649,4,42.921989249999996,-78.84685075,31.439999999999998,-2.565,14208,4,0,0,2,2
955,4,42.8051555,-78.63572875,20.96,-1.345,14059,4,0,0,2,2
952,4,42.08203075,-79.23422124999999,14.079999999999998,-0.6249999999999999,14701,2,2,0,1,1
506,4,42.893824,-78.6229815,30.880000000000003,-2.735,14086,4,0,0,2,2
409,4,42.898514999999996,-78.500477,17.76,-0.6025,14004,4,0,0,2,2
635,4,42.8994215,-78.664888,19.2,-3.83,14086,4,0,0,2,2
1026,4,42.98339075,-78.83026974999999,29.040000000000003,-1.8525,14150,4,0,0,2,2
78,4,42.9154035,-78.8690885,28.16,-1.9325,14209,4,0,0,2,2
72,4,42.097444499999995,-79.29503425,23.52,-2.0225,14701,4,0,0,2,2
79,4,42.93434825,-78.71534249999999,26.4,-3.33,14225,4,0,0,2,2
69,4,42.9040575,-78.66779425,14.88,-1.7275,14086,4,0,0,2,2
636,4,43.15316575,-78.665445,16.16,-0.525,14094,4,0,0,2,2
620,4,42.028321,-78.33901875000001,14.479999999999999,-0.6575,14770,4,0,0,2,2
498,4,43.0123505,-78.77032175,23.840000000000003,-1.3675000000000002,14068,4,0,0,2,2
624,4,42.9841865,-78.8728185,22.64,-3.5075,14217,4,0,0,2,2
943,4,42.949346250000005,-78.821943,27.439999999999998,-2.335,14214,4,0,0,1,2
500,4,42.76196175,-78.82791724999998,22.08,-1.4125,14075,4,0,0,2,2
1014,4,42.7159345,-78.63783699999999,45.28,-2.315,14052,2,2,0,1,1
973,4,42.94870099999999,-78.79818999999999,18.32,-2.375,14215,4,0,0,2,2
1045,4,42.81552275,-78.75818899999999,16.799999999999997,-0.735,14224,4,0,0,2,2
621,4,43.017084749999995,-78.66251925,41.36,-2.0925,14051,4,0,0,2,2
950,4,42.75458675,-78.6816645,7.040000000000001,-0.8925,14052,4,0,0,2,2
429,4,42.9620915,-78.86927175,18.56,-1.39,14217,4,0,0,2,2
84,4,43.08651725,-78.7276675,37.28,-2.945,14094,4,0,0,2,2
85,4,42.9144715,-78.8266045,43.839999999999996,-3.135,14211,4,0,0,2,2
88,4,42.930442,-78.7610685,124.4,-0.46,14225,0,4,0,2,2
679,4,42.94693674999999,-78.84974575,24.88,-1.305,14216,4,0,0,2,2
90,4,42.98789725,-78.82277975,54.24,-1.74,14150,4,0,0,2,2
915,4,42.934732,-78.81783899999999,39.52,-1.4725000000000001,14215,4,0,0,2,2
460,4,42.92166724999999,-78.78519225,35.84,-1.4700000000000002,14225,4,0,0,2,2
615,4,42.954579499999994,-78.82200875,28.48,-1.6974999999999998,14214,4,0,0,2,2
616,4,42.98982375,-78.87349524999999,53.36,-1.3225,14150,4,0,0,2,2
408,4,43.039685,-78.8242045,22.08,-2.7800000000000002,14228,4,0,0,2,2
410,4,43.00613075,-78.80174875,58.160000000000004,-2.01,14228,0,4,0,2,2
1089,4,42.63736825,-78.96196225,24.08,-4.3125,14057,2,2,0,1,1
916,4,42.908973,-78.82721225,29.68,-1.5875,14211,4,0,0,2,2
415,4,43.035166249999996,-78.861856,20.560000000000002,-0.94,14120,4,0,0,2,2
673,4,42.7453005,-78.89852375,15.2,-0.7625,14075,4,0,0,2,2
93,4,43.08834925,-78.98302675,21.840000000000003,-0.8699999999999999,14304,4,0,0,2,2
463,4,43.089636999999996,-78.9889065,14.719999999999999,-0.8125,14304,4,0,0,2,2
932,4,42.7571305,-78.62922125,26.080000000000002,-1.735,14052,4,0,0,2,2
668,4,42.8842245,-78.77580225,45.52,-1.8049999999999997,14227,4,0,0,2,2
667,4,42.97205725,-78.90633700000001,60.160000000000004,-1.705,14207,4,0,0,2,2
468,4,42.84897825,-78.801649,24.32,-1.0925,14210,2,2,0,2,2
934,4,42.697584,-78.5971735,45.28,-2.135,14139,2,2,0,1,1
518,4,42.924536,-78.77280225,48.239999999999995,-2.1725,14225,4,0,0,2,2
1064,4,42.265852,-78.72697649999999,12.0,-2.3525,14731,4,0,0,1,1
609,4,42.961290999999996,-78.6667375,22.72,0.7024999999999999,14221,2,2,0,2,2
664,4,42.9380205,-78.8392095,29.439999999999998,-1.4224999999999999,14214,4,0,0,2,2
663,4,42.9672975,-78.867976,36.879999999999995,-1.9850000000000003,14217,4,0,0,2,2
662,4,43.2075555,-79.03078099999999,20.56,-0.5775,14092,4,0,0,1,2
1076,4,42.797299,-78.83194825,30.880000000000003,-1.045,14219,4,0,0,2,2
1075,4,42.90303275,-78.62286049999999,62.08,-1.2874999999999999,14086,4,0,0,2,2
660,4,42.9919845,-78.739454,24.48,-1.7375,14221,4,0,0,2,2
550,4,43.290345,-78.69674599999999,16.880000000000003,-1.1325,14108,4,0,0,2,2
470,4,42.95484274999999,-78.77486025,41.12,-1.38,14226,4,0,0,2,2
180,4,43.030626749999996,-78.82292775,24.72,-1.7249999999999999,14150,4,0,0,2,2
1208,4,43.1763395,-78.69514274999999,30.959999999999997,-3.1025,14094,4,0,0,2,2
222,4,43.17734,-78.67224275000001,27.6,-0.6100000000000001,14094,2,2,0,2,2
133,4,42.727072,-78.79643449999999,19.12,-1.1175,14127,4,0,0,2,2
806,4,42.879078500000006,-78.85443525,31.12,-2.3000000000000003,14204,2,2,0,1,1
187,4,42.90694825,-78.86251549999999,52.88,-1.47,14209,4,0,0,2,2
770,4,42.898289999999996,-78.8975115,68.72,-1.5,14201,4,0,0,2,2
131,4,42.92537,-78.81328125,47.76,-1.6425,14215,4,0,0,2,2
159,4,42.3605435,-79.04889225000001,16.96,-1.4925,14138,4,0,0,2,2
1267,4,43.082057,-78.990625,83.67999999999999,-6.6899999999999995,14304,2,0,2,1,1
752,4,42.94520625,-78.7609955,17.04,-1.235,14225,4,0,0,2,2
226,4,42.50107575,-78.43253375,17.200000000000003,-1.3525,14009,4,0,0,2,2
274,4,43.034873250000004,-78.88293,38.0,-1.085,14120,4,0,0,2,2
735,4,43.01934975,-78.737931,21.759999999999998,-2.6425,14221,4,0,0,2,2
271,4,43.11474,-79.0327345,26.400000000000002,-2.0,14305,4,0,0,2,2
1163,4,43.04451325,-78.822027,33.68,-5.1274999999999995,14228,0,0,4,1,1
831,4,42.9403645,-78.8479275,44.64,-0.7575,14214,4,0,0,2,2
1166,4,42.90412624999999,-78.86189175,35.52,-1.555,14204,4,0,0,2,2
890,4,42.97028925,-78.810855,31.200000000000003,-2.8674999999999997,14226,4,0,0,2,2
728,4,43.05742574999999,-78.87762475,9.920000000000002,-1.915,14120,4,0,0,2,2
799,4,42.76579525,-78.82422224999999,64.08,-0.5875,14075,4,0,0,2,2
157,4,42.9653185,-78.81595125000001,17.68,-1.7024999999999997,14226,4,0,0,2,2
297,4,42.89725775,-78.839254,19.68,-1.4774999999999998,14212,4,0,0,2,2
730,4,42.119037500000005,-79.6940385,15.84,-1.875,14724,4,0,0,2,2
887,4,43.098727499999995,-79.02090050000001,22.72,-1.235,14305,2,2,0,2,2
781,4,42.8880475,-78.70867625,33.6,-1.8375,14043,4,0,0,2,2
733,4,42.83007575,-78.756358,17.6,-2.3225,14224,4,0,0,2,2
156,4,42.94992825,-78.74362175,14.719999999999999,-1.0,14221,4,0,0,2,2
227,4,42.92271649999999,-78.81313375,42.24,-1.43,14215,4,0,0,2,2
194,4,42.988789999999995,-78.748498,14.48,-0.61,14221,4,0,0,2,2
192,4,42.911255999999995,-78.86914425,48.72,-1.8975,14209,4,0,0,2,2
773,4,42.697233,-78.85512324999999,22.0,-1.5175,14075,4,0,0,2,2
253,4,43.14584075,-78.6866935,25.52,-2.26,14094,4,0,0,2,2
250,4,42.9996825,-78.6476195,38.24,-3.2675,14032,4,0,0,2,2
218,4,42.91191975,-78.88538425,19.68,-2.8075,14213,4,0,0,2,2
246,4,43.178787,-79.025932,5.92,-3.1575000000000006,14092,4,0,0,1,1
50,4,42.974537999999995,-78.88648225,52.32,-0.8525,14217,0,4,0,1,1
777,4,42.915961,-78.758195,19.759999999999998,-1.0875000000000001,14225,4,0,0,2,2
195,4,42.7582685,-78.8843955,30.48,-2.7649999999999997,14075,4,0,0,2,2
243,4,43.13016625,-79.026621,55.120000000000005,0.38250000000000006,14305,0,4,0,1,1
241,4,42.957257999999996,-78.88943125,36.08,-1.5550000000000002,14216,4,0,0,2,2
240,4,42.97244875,-78.82234224999999,41.2,-0.57,14226,4,0,0,2,2
778,4,42.7893235,-78.7141895,29.68,-2.2649999999999997,14127,4,0,0,2,2
748,4,42.93684775,-78.90097925,40.480000000000004,-3.7824999999999998,14207,4,0,0,2,2
169,4,42.924145249999995,-78.7404975,26.08,-1.2824999999999998,14225,4,0,0,2,2
219,4,42.94976925,-78.632395,21.36,-1.915,14086,4,0,0,2,2
142,4,42.945478249999994,-78.83220075,17.92,-1.03,14214,2,2,0,2,2
855,4,42.629562,-78.871832,21.2,-1.765,14057,4,0,0,2,2
174,4,42.726133000000004,-78.60813300000001,28.799999999999997,-2.2350000000000003,14052,2,2,0,1,1
747,4,42.9800355,-78.5911775,35.120000000000005,-2.175,14031,4,0,0,2,2
138,4,42.75307324999999,-78.84790575,19.92,-1.9849999999999999,14075,4,0,0,2,2
137,4,42.704843999999994,-78.6231605,39.04,-2.1550000000000002,14052,2,2,0,1,1
175,4,42.704443999999995,-78.60838725,32.48,-2.6475,14052,2,2,0,1,1
136,4,42.937918499999995,-78.69617174999999,36.64,-1.5,14026,4,0,0,2,2
810,4,42.959971499999995,-78.69621825,22.080000000000002,-2.39,14221,4,0,0,2,2
856,4,43.02498375,-78.69693949999998,18.56,-1.585,14051,4,0,0,2,2
135,4,42.945828999999996,-78.806706,27.520000000000003,-1.06,14215,4,0,0,2,2
221,4,43.0348505,-78.76429375,26.88,-1.21,14228,4,0,0,2,2
236,4,42.89112325000001,-78.89005075,68.32,-1.775,14201,4,0,0,2,2
323,4,42.974109250000005,-78.7650355,51.519999999999996,-0.9949999999999999,14221,4,0,0,2,2
878,4,42.897900750000005,-78.88082075,28.4,-0.9075000000000001,14201,4,0,0,2,2
215,4,43.00269075,-78.696832,11.760000000000002,-0.8675,14051,4,0,0,2,2
818,4,42.912004749999994,-78.87705275,32.08,-1.4475,14222,4,0,0,2,2
119,4,43.104117249999994,-78.77296375,24.08,-1.5074999999999998,14094,4,0,0,2,2
1195,4,43.307252000000005,-78.69675025000001,19.44,-1.7125,14028,4,0,0,2,2
718,4,42.8281205,-78.79997775000001,33.28,-2.3825,14218,4,0,0,2,2
116,4,43.2199985,-78.91083325,18.4,-2.12,14131,4,0,0,2,2
788,4,42.311989749999995,-78.8703105,13.36,-2.0675,14719,4,0,0,2,2
114,4,42.93727875,-78.87843525,53.19999999999999,-1.335,14216,4,0,0,2,2
721,4,42.98734525,-78.91402925,65.35999999999999,-4.0,14150,4,0,0,2,2
339,4,42.844165749999995,-78.676923,15.6,-1.705,14059,4,0,0,2,2
904,4,42.53894025,-78.9555295,19.2,-1.8275000000000001,14091,4,0,0,2,2
148,4,42.95371175,-78.83090125,20.96,-1.92,14214,4,0,0,2,2
336,4,42.820201499999996,-78.8482295,78.0,-0.41,14218,0,4,0,1,2
849,4,42.9628965,-78.8071455,18.240000000000002,-0.39999999999999997,14226,4,0,0,2,2
335,4,43.1315845,-79.0399365,13.76,-1.7674999999999998,14305,4,0,0,2,2
334,4,43.173623250000006,-79.02834874999999,60.959999999999994,-1.2575,14092,4,0,0,2,2
903,4,42.636295999999994,-78.871842,27.04,-2.9349999999999996,14057,2,2,0,1,1
332,4,42.96917549999999,-78.6783385,20.8,-1.9375,14221,2,2,0,2,2
328,4,42.89314925,-78.873143,31.840000000000003,-1.75,14202,4,0,0,2,2
327,4,43.019501000000005,-78.87954024999999,20.08,-1.085,14150,4,0,0,2,2
326,4,43.0339705,-78.822683,26.96,-5.0225,14228,4,0,0,2,2
325,4,42.86362825,-78.84351425,42.0,-2.0949999999999998,14210,4,0,0,2,2
6,4,42.893096,-78.75061325,29.439999999999998,-2.6425,14227,4,0,0,2,2
362,4,43.02552775,-78.7990225,60.32,-3.3449999999999998,14228,4,0,0,2,2
361,4,42.91724025,-78.68217975,12.32,-1.4925,14043,4,0,0,2,2
789,4,43.17491025,-78.7218555,55.92,-0.8375,14094,2,2,0,2,2
337,4,42.735088749999996,-78.91774949999999,12.559999999999999,-0.64,14085,4,0,0,2,2
732,4,42.925585500000004,-78.85363125,39.28,-3.1425,14208,4,0,0,2,2
766,4,42.87622975,-78.87721625,26.640000000000004,-2.0075,14203,4,0,0,2,2
737,4,42.8422005,-78.7543655,41.92,-2.1475,14224,4,0,0,2,2
829,4,42.9599705,-78.78397575,19.2,-1.4774999999999998,14226,4,0,0,2,2
827,4,42.88614375,-78.687881,39.04,-5.945,14043,4,0,0,2,2
285,4,43.1591945,-78.64880875,14.96,-0.865,14094,4,0,0,2,2
155,4,42.90112825,-78.68027375,23.12,-1.8675000000000002,14086,2,2,0,2,2
883,4,42.97293,-78.7620835,12.16,-1.4925,14221,4,0,0,2,2
113,4,42.662554,-78.89115824999999,19.6,-1.9375,14057,4,0,0,2,2
1201,4,43.001054499999995,-78.83703700000001,70.56,-3.5300000000000002,14150,2,2,0,1,1
317,4,42.88763599999999,-78.67725099999998,13.76,-0.2025,14086,4,0,0,2,2
152,4,43.22685849999999,-78.67877874999999,13.92,-0.875,14094,4,0,0,2,2
1216,4,43.204717,-78.52042449999999,59.28,-4.745,14067,2,0,2,1,1
313,4,43.0130495,-78.83015375000001,12.0,-1.1625,14150,4,0,0,2,2
287,4,42.941272,-78.8023995,29.279999999999998,-2.4775,14215,4,0,0,2,2
304,4,42.731390999999995,-78.82574125,15.76,-1.2425,14075,4,0,0,2,2
880,4,42.4415235,-78.913461,33.6,-1.2425,14070,4,0,0,2,2
305,4,43.04004475,-78.86197675,11.120000000000001,-0.705,14120,4,0,0,2,2
744,4,42.50099025,-78.69008550000001,15.84,-1.595,14141,4,0,0,2,2
233,4,42.737565499999995,-78.6258095,34.16,-1.36,14052,2,2,0,2,2
302,4,42.78998775,-78.84682375,46.96,-1.8900000000000001,14219,4,0,0,2,2
762,4,42.9281,-78.869373,43.84,-1.2575,14209,4,0,0,2,2
712,4,42.990630249999995,-78.8527935,27.36,-2.6675,14150,4,0,0,2,2
433,3,42.855377,-78.66222499999999,21.333333333333332,-5.54,14059,0,0,3,1,1
768,3,42.98955133333334,-78.70552333333333,45.86666666666667,-5.196666666666666,14221,0,0,3,1,1
1246,3,43.04246533333333,-78.61727166666667,52.26666666666667,-3.5566666666666666,14032,0,0,3,1,1
1127,3,42.36497433333333,-79.35464999999999,47.35999999999999,-3.033333333333333,14063,0,0,3,1,1
835,3,43.17212766666666,-78.75458566666667,44.26666666666666,-5.053333333333334,14094,0,0,3,1,1
1003,3,42.87614166666666,-78.79889,39.14666666666667,-4.013333333333334,14206,0,0,3,1,1
852,2,43.2242525,-78.5600025,17.28,-2.3449999999999998,14067,2,0,0,1,1
974,2,42.8390735,-78.690877,73.12,-1.515,14059,2,0,0,1,1
854,2,42.8258615,-78.696846,41.92,-5.295,14059,2,0,0,1,1
851,2,42.8560265,-78.6942225,13.6,-1.045,14059,2,0,0,1,1
946,2,42.925845499999994,-78.69550100000001,5.6,1.22,14043,2,0,0,1,1
945,2,43.0347295,-78.7530045,31.200000000000003,-2.575,14068,2,0,0,1,1
853,2,42.0938155,-79.2648945,47.36,-2.565,14701,2,0,0,1,1
844,2,42.928809,-78.593046,22.4,-4.125,14086,2,0,0,1,1
987,2,42.926058999999995,-78.84797599999999,57.28,-4.095,14214,0,0,2,1,1
843,2,42.6352725,-78.8816285,4.960000000000001,-0.39,14057,2,0,0,1,1
988,2,43.173482,-78.7028205,8.32,-2.8899999999999997,14094,2,0,0,1,1
842,2,43.172895499999996,-79.043234,8.8,-3.875,14092,2,0,0,1,1
989,2,42.250130999999996,-78.358481,19.04,-2.11,14727,2,0,0,1,1
841,2,43.1018875,-78.927083,43.519999999999996,-3.895,14304,2,0,0,1,1
839,2,42.4050115,-78.50479849999999,26.08,-0.9850000000000001,14101,2,0,0,1,1
990,2,42.7354735,-78.84104149999999,15.040000000000001,-1.92,14075,2,0,0,1,1
959,2,42.872346,-78.845345,13.92,-2.035,14210,2,0,0,1,1
960,2,43.099616,-78.9375785,27.68,-2.235,14304,2,0,0,1,1
961,2,42.9300005,-78.747103,78.24000000000001,-0.785,14225,2,0,0,1,1
962,2,42.8741905,-78.8494765,6.5600000000000005,-0.955,14210,2,0,0,1,1
838,2,42.325796999999994,-79.090551,29.119999999999997,-3.3600000000000003,14723,2,0,0,1,1
964,2,42.509299999999996,-78.687055,15.84,-1.205,14141,2,0,0,1,1
861,2,42.822559,-78.753141,20.0,-2.285,14224,2,0,0,1,1
971,2,42.961078,-78.74666099999999,10.719999999999999,-1.6099999999999999,14221,2,0,0,1,1
970,2,42.87795,-78.81526,25.439999999999998,-2.595,14206,2,0,0,1,1
969,2,42.920893,-78.697,60.480000000000004,-1.5899999999999999,14043,2,0,0,1,1
968,2,42.447428,-79.332394,32.48,-3.235,14063,2,0,0,1,1
858,2,43.051919999999996,-78.89367949999999,24.479999999999997,-1.8900000000000001,14120,2,0,0,1,1
967,2,42.9227905,-78.7980195,24.64,-2.56,14215,2,0,0,1,1
859,2,42.6379945,-79.0276715,31.68,-1.325,14006,2,0,0,1,1
837,2,42.8580075,-78.812838,18.880000000000003,-1.5,14210,2,0,0,1,1
860,2,43.1007745,-78.79486,18.560000000000002,-1.0150000000000001,14120,2,0,0,1,1
947,2,42.129615,-79.7455295,42.08,-1.5,14736,2,0,0,1,1
830,2,42.3420245,-78.4561285,20.799999999999997,-2.11,14737,2,0,0,1,1
832,2,42.010971999999995,-78.484161,21.759999999999998,-1.235,14706,2,0,0,1,1
965,2,43.0142745,-78.6684555,38.24,-6.325,14051,2,0,0,1,1
833,2,43.0563715,-78.88095,49.120000000000005,-1.2650000000000001,14120,2,0,0,1,1
834,2,42.8838455,-78.75852699999999,51.2,-1.25,14227,2,0,0,1,1
836,2,42.285703,-78.46366499999999,28.48,-1.08,14737,2,0,0,1,1
966,2,42.488857499999995,-79.324525,32.0,-1.455,14048,2,0,0,1,1
922,2,42.842715999999996,-78.85892949999999,65.6,-2.55,14203,2,0,0,1,1
885,2,42.974091,-78.85553049999999,21.92,-2.545,14223,2,0,0,1,1
921,2,42.902044000000004,-78.68518800000001,8.32,-1.41,14043,2,0,0,1,1
920,2,43.163655,-78.691875,20.16,-0.20000000000000007,14094,0,2,0,1,1
919,2,42.666765,-78.51271349999999,13.280000000000001,-1.6400000000000001,14080,0,2,0,1,1
886,2,43.021705499999996,-78.822326,19.520000000000003,-1.485,14150,2,0,0,1,1
888,2,43.047437,-78.483621,11.52,-1.2049999999999998,14001,2,0,0,1,1
918,2,43.0443885,-78.705634,12.48,-1.345,14051,2,0,0,1,1
870,2,43.0850415,-78.744472,10.879999999999999,-0.815,14120,2,0,0,1,1
889,2,42.7896485,-78.69164699999999,37.120000000000005,-4.279999999999999,14127,2,0,0,1,1
892,2,42.9512515,-78.7814535,81.6,-0.78,14226,2,0,0,1,1
893,2,43.027388,-78.96807,16.96,-1.3900000000000001,14072,2,0,0,1,1
862,2,42.9565225,-78.724535,26.4,0.985,14221,0,2,0,1,1
863,2,42.7502915,-78.896657,29.12,-1.065,14075,2,0,0,1,1
864,2,42.753157,-78.655659,87.36,-1.4849999999999999,14052,0,2,0,1,1
914,2,43.077477,-78.9999905,24.0,-0.705,14304,2,0,0,1,1
865,2,42.966136,-78.899397,3.2,-1.67,14207,2,0,0,1,1
917,2,42.924302999999995,-78.8290165,4.48,-3.64,14215,2,0,0,1,1
901,2,42.8203375,-78.712436,16.8,-0.33,14224,2,0,0,1,1
899,2,42.4768995,-79.3227825,78.4,-1.06,14048,2,0,0,1,1
898,2,42.3154715,-79.2377625,44.96,-0.515,14782,0,2,0,1,1
905,2,42.763551,-78.8245775,2.24,-3.485,14075,2,0,0,1,1
896,2,42.3293625,-79.237687,56.48,-0.905,14782,2,0,0,1,1
895,2,42.161362499999996,-79.597973,32.48,-2.61,14781,2,0,0,1,1
906,2,42.9783125,-78.776798,12.96,-1.25,14221,2,0,0,1,1
907,2,42.1512225,-79.596723,97.75999999999999,-0.815,14781,2,0,0,1,1
884,2,42.996942,-78.781763,17.76,-5.845,14221,2,0,0,1,1
908,2,42.6961095,-78.747042,25.92,-2.735,14127,2,0,0,1,1
909,2,42.922647,-78.8168525,19.36,-2.8,14215,2,0,0,1,1
925,2,42.8953115,-78.65124,28.0,-2.58,14086,2,0,0,1,1
879,2,42.9087705,-78.8820855,23.520000000000003,-1.9349999999999998,14222,2,0,0,1,1
924,2,42.2663745,-78.6657105,18.880000000000003,-1.7349999999999999,14731,2,0,0,1,1
881,2,43.143546,-78.842895,53.760000000000005,-3.42,14132,2,0,0,1,1
923,2,42.905644499999994,-78.6710635,46.08,-0.595,14086,2,0,0,1,1
882,2,43.09538,-79.02447000000001,18.24,-2.55,14301,2,0,0,1,1
894,2,43.1707085,-78.71229199999999,18.4,-0.61,14094,2,0,0,1,1
929,2,42.9683665,-78.75312,42.72,-2.5,14221,2,0,0,1,1
928,2,42.9080845,-78.853974,25.28,-4.720000000000001,14208,2,0,0,1,1
927,2,42.7458375,-78.6561365,50.4,-0.16,14052,0,2,0,1,1
958,2,42.9258295,-78.685284,9.440000000000001,-0.43500000000000005,14086,2,0,0,1,1
957,2,42.9446495,-78.5636945,20.0,-1.325,14004,2,0,0,1,1
956,2,42.217242,-79.61488449999999,25.92,-1.4249999999999998,14781,2,0,0,1,1
954,2,42.23907,-79.60972100000001,37.92,-1.9249999999999998,14787,2,0,0,1,1
953,2,42.081898499999994,-79.2300165,10.08,-2.77,14701,2,0,0,1,1
913,2,42.928698499999996,-78.702689,22.4,-1.175,14043,2,0,0,1,1
876,2,42.89872,-78.784345,25.28,-1.41,14227,2,0,0,1,1
877,2,43.077772499999995,-78.86577299999999,22.08,-1.3150000000000002,14120,2,0,0,1,1
951,2,42.113641,-79.225031,15.04,-1.655,14701,2,0,0,1,1
846,2,42.01724,-78.4513655,14.56,-1.645,14760,2,0,0,1,1
847,2,43.144697,-78.8406715,15.68,-0.9550000000000001,14132,2,0,0,1,1
848,2,42.830405,-78.752524,44.0,-2.8449999999999998,14224,2,0,0,1,1
949,2,43.1702325,-78.70631499999999,59.04,-3.0149999999999997,14094,2,0,0,1,1
948,2,42.979326,-78.8723105,14.399999999999999,-1.015,14217,2,0,0,1,1
875,2,43.1702825,-78.68596550000001,7.84,-3.5,14094,2,0,0,1,1
912,2,42.330753,-79.608878,13.440000000000001,-1.265,14787,2,0,0,1,1
866,2,42.9146995,-78.84475549999999,58.4,-1.065,14208,2,0,0,1,1
911,2,42.768108,-78.54954749999999,40.480000000000004,1.67,14052,0,2,0,1,1
910,2,42.8680975,-78.7419155,45.6,-2.705,14227,2,0,0,1,1
942,2,42.899477,-78.6968455,19.68,-0.72,14043,2,0,0,1,1
941,2,43.008024,-78.64713499999999,37.599999999999994,-2.67,14032,2,0,0,1,1
939,2,43.175177500000004,-78.793222,7.84,-2.515,14094,2,0,0,1,1
938,2,43.1060855,-78.98623,96.64,-1.83,14304,2,0,0,1,1
874,2,43.1299765,-79.013182,25.76,-1.7999999999999998,14305,2,0,0,1,1
936,2,42.7008995,-78.607405,56.0,-1.66,14139,2,0,0,1,1
867,2,42.922135999999995,-78.82931099999999,25.759999999999998,-1.875,14215,2,0,0,1,1
868,2,42.964121,-78.767535,85.28,-1.75,14226,0,2,0,1,1
869,2,43.2138925,-78.767908,26.560000000000002,-4.484999999999999,14094,2,0,0,1,1
933,2,42.8817825,-78.8508995,31.04,-0.95,14206,2,0,0,1,1
871,2,43.016307499999996,-78.4761565,16.48,-0.595,14001,2,0,0,1,1
872,2,43.0025615,-78.724975,49.28,-1.7349999999999999,14221,2,0,0,1,1
930,2,42.975965,-78.87181849999999,10.879999999999999,-0.5349999999999999,14217,2,0,0,1,1
873,2,42.735958999999994,-78.8791525,40.480000000000004,-2.545,14075,2,0,0,1,1
937,2,42.836505,-78.8035635,51.04,-1.66,14220,2,0,0,1,1
1147,2,42.9145135,-78.8327915,23.68,-1.5150000000000001,14211,2,0,0,1,1
1146,2,43.149517,-78.665672,16.16,-0.83,14094,2,0,0,1,1
1145,2,43.1213135,-78.8848595,24.32,-1.7200000000000002,14132,2,0,0,1,1
1144,2,42.439910999999995,-79.331616,20.16,-1.595,14063,2,0,0,1,1
1143,2,42.983712999999995,-78.884817,27.68,-1.795,14217,2,0,0,1,1
1142,2,42.9682665,-78.870589,14.559999999999999,-0.66,14217,2,0,0,1,1
1173,2,42.933739,-78.82487499999999,17.759999999999998,-1.94,14215,2,0,0,1,1
1172,2,42.9717365,-78.8004155,40.8,-3.4400000000000004,14226,2,0,0,1,1
1171,2,42.948922499999995,-78.8140435,22.08,-3.1849999999999996,14215,2,0,0,1,1
1170,2,42.822458,-78.6542425,49.92,-1.11,14059,2,0,0,1,1
1169,2,42.871331,-78.78978699999999,86.88,-2.5300000000000002,14224,2,0,0,1,1
1168,2,42.9805075,-78.899918,6.88,-2.3449999999999998,14150,2,0,0,1,1
1167,2,42.763369499999996,-78.86344700000001,83.03999999999999,-0.36,14075,2,0,0,1,1
1165,2,42.796955999999994,-78.80897999999999,65.6,-0.8300000000000001,14219,2,0,0,1,1
1032,2,43.1208785,-78.96837550000001,25.92,-3.9349999999999996,14304,2,0,0,1,1
1162,2,42.317271,-78.6625385,48.96,-1.015,14731,0,0,2,1,1
1161,2,43.1222535,-79.05183,4.0,-0.925,14305,2,0,0,1,1
1160,2,42.7325565,-78.8367165,19.84,-2.205,14075,2,0,0,1,1
1159,2,42.472184,-78.939678,18.560000000000002,-0.64,14070,2,0,0,1,1
1158,2,42.958432,-78.83841050000001,26.4,-2.94,14223,2,0,0,1,1
1189,2,42.9656375,-78.8579855,15.84,-1.7349999999999999,14217,2,0,0,1,1
1188,2,42.971267,-78.628339,20.799999999999997,0.04999999999999993,14031,0,2,0,1,1
1187,2,43.04719,-78.7246375,25.6,-2.4699999999999998,14051,2,0,0,1,1
1186,2,43.024229,-78.81771549999999,27.36,-3.455,14228,2,0,0,1,1
1185,2,42.932587999999996,-78.893293,56.0,-5.3,14207,2,0,0,1,1
1184,2,42.087836499999995,-79.2371425,36.96,-1.065,14701,2,0,0,1,1
1183,2,42.183207499999995,-78.68334899999999,30.08,-2.27,14779,2,0,0,1,1
